product_id;level1;level2;name
33525;Hair Accessories;Hair accessory;Набор резинок, 8шт.
25852;Hair Accessories;Hair accessory;Накладной хвост из искусственных волос
11807;Hair Accessories;Hair accessory;Нр аксессуаров: перчатки, тиара, иск коса, волшебная палочка
14116;Hair Accessories;Hair accessory;Ободок
2438;Hair Accessories;Hair accessory;Ободок для волос
14294;Hair Accessories;Hair accessory;Повязка для волос
5627;Hair Accessories;Hair accessory;Повязка трикотажная
5689;Hair Accessories;Hair accessory;Резинка для волос
7232;Hair Accessories;Hair accessory;Резинка для пучка
10391;Hair Accessories;Hair accessory;Узкая накладная прядь из искусственных волос
8406;Hair Accessories;Hair accessory;(пусто)
8496;Hair styling;Hair brushes and combs;Расческа
41386;Hair styling;Hair gadgets;Набор бигудей, 10 шт.
1505;Hair styling;Hair gadgets;Повязка для умывания
1265;Hair styling;Hair gadgets;Расческа
6851;Hand and Foot care;Manicure gadgets;Декоративные полоски для ногтей
8715;Hand and Foot care;Manicure gadgets;Набор насадок для маникюра, 10 шт.
43038;Hand and Foot care;Manicure gadgets;Набор пилок для ногтей, 2 шт
5785;Hand and Foot care;Manicure gadgets;Набор пилок для ногтей, 6 шт
8363;Hand and Foot care;Manicure gadgets;Пилка для ногтей
22665;Hand and Foot care;Pedicure gadgets;Вкладыши для обуви, 2 ш.
94172;Headphones, speakers;Earphones accessories;Наушники
2696;Headphones, speakers;Earphones accessories;Чехол для наушников
5093;Headphones, speakers;Earphones accessories;Чехол для телефона
6129;Headphones, speakers;Headphones and earphones;Наушники
3369;Heavy outwear;Down Coat;Пальто на синтепоне
1499;Heavy outwear;Down Coat;Пальто на толстом синтепоне
429;Heavy outwear;Down Coat;Пальто пуховое
15653;Heavy outwear;Down Coat;Пуховик
1732;Heavy outwear;Down Jacket;Куртка на толстом синтепоне
3731;Heavy outwear;Down Jacket;Пальто пуховое
24972;Heavy outwear;Down Jacket;Пуховик
39492;Heavy outwear;Heavy Padded Coat;Куртка на толстом синтепоне
11525;Heavy outwear;Heavy Padded Coat;Пальто на синтепоне
892;Heavy outwear;Heavy Padded Coat;Пальто на толстом синтепоне
14536;Heavy outwear;Heavy Padded Coat;Пальто пуховое
6436;Heavy outwear;Heavy Padded Jacket;Куртка на среднем синтепоне
1494;Heavy outwear;Heavy Padded Jacket;Куртка на толстом синтепоне
11745;Heavy outwear;Heavy Padded Jacket;Пальто
2936;Heavy outwear;Heavy Padded Jacket;Пальто на синтепоне
17710;Heavy outwear;Heavy Padded Jacket;Пальто на толстом синтепоне
2716;Heavy outwear;Heavy Padded Jacket;Пальто пуховое
7207;Heavy outwear;Heavy Padded Parka;Куртка на среднем синтепоне
10786;Heavy outwear;Heavy Padded Parka;Куртка на толстом синтепоне
35760;Heavy outwear;Heavy Padded Parka;Куртка-парка
13698;Heavy outwear;Heavy Padded Parka;Пальто на синтепоне
1994;Heavy outwear;Heavy Padded Suit;Комплект: куртка на синтепоне, утепленный комбинезон
16157;Heavy outwear;Padded Overall;Джинсовый комбинезон
11944;Heavy outwear;Padded Overall;Джинсовый утепленный комбинезон
19390;Heavy outwear;Padded Overall;Утепленный комбинезон
11437;Heavy outwear;Padded Overall;Утепленный полукомбинезон
7611;Home Decor;Candles and aroma items;Аромасаше
1485;Home Decor;Candles and aroma items;Ароматизатор воздуха для дома
33823;Home Decor;Candles and aroma items;Кашпо
73566;Home Decor;Candles and aroma items;Набор свечей 3 шт.
7407;Home Decor;Candles and aroma items;Набор свечей 4 шт.
636;Home Decor;Candles and aroma items;Набор свечей 6 шт.
11619;Home Decor;Candles and aroma items;Свеча
4273;Home Decor;Candles and aroma items;Свечки
31840;Home Decor;Decor light;USB лампа
7968;Home Decor;Decor light;Гирлянда
76043;Home Decor;Decor light;Набор свечей 3 шт.
26031;Home Decor;Decor light;Ночник
8794;Home Decor;Decor light;Свеча
899;Home Decor;Decor others;Аксессуар для завивки волос
7178;Home Decor;Decor others;Копилка
1445;Home Decor;Decor others;Корзина для хранения
965;Home Decor;Decor others;Кружка
11759;Home Decor;Decor others;Накладки для ножек стульев, 4 шт
10079;Home Decor;Decor others;Органайзер для косметики
36409;Home Decor;Decor others;Органайзер для кухни
8850;Home Decor;Decor others;Песочные часы
532;Home Decor;Decor others;Подушка
6680;Home Decor;Decor others;Подушка-игрушка
4893;Home Decor;Decor others;Ситечко для чая
663;Home Decor;Decor others;Чехол
47859;Home Decor;Decor others;Шар для стирки, 1шт
12045;Home Decor;Home Decoration;Ваза
5889;Home Decor;Home Decoration;Крючок
6712;Home Decor;Home Decoration;Набор елочных игрушек, 24 шт.
1469;Home Decor;Home Decoration;Набор крючков, 4 шт.
18663;Home Decor;Home Decoration;Наклейки для декора 3Д
10045;Home Decor;Home Decoration;Органайзер для косметики
51793;Home Decor;Home Decoration;Подставка для бижутерии
1348;Home Decor;Home Decoration;Подушка
8854;Home Decor;Home Decoration;Светильник
10057;Home Decor;Home Decoration;Статуэтка
6087;Home Decor;Home Decoration;Упаковочная бумага
35570;Home Security;Home Security;Дверной ограничитель
14868;Home Security;Home Security;Накладка-замок защитная
3565;Homewear;Bathrobe;Халат
4078;Homewear;Nightdress;Домашнее платье
44017;Homewear;Nightdress;Домашняя футболка
10113;Homewear;Nightdress;Ночная сорочка
8187;Homewear;Nightdress;Пижама: топ, брюки
1667;Homewear;Nightdress;Платье короткое
2644;Homewear;Nightdress;Платье короткое трикотажное
7870;Homewear;Pajama;Блузка/Сорочка длинный рукав
814;Homewear;Pajama;Блузка/Сорочка короткий рукав
39201;Homewear;Pajama;Блузка-топ
56778;Homewear;Pajama;Брюки длинные
9424;Homewear;Pajama;Брюки для сна
1332;Homewear;Pajama;Джемпер с длинным рукавом
2040;Homewear;Pajama;Джерси Топ
38577;Homewear;Pajama;Домашнее платье
3883;Homewear;Pajama;Домашние брюки
1930;Homewear;Pajama;Домашние шорты
7224;Homewear;Pajama;Домашняя футболка
2979;Homewear;Pajama;Комбинезон
7692;Homewear;Pajama;Комплект: топ, шорты
5047;Homewear;Pajama;Комплект:футболка без рукава+трикотажные шорты
6911;Homewear;Pajama;Майка
5651;Homewear;Pajama;Набор: 2 пижамы (футболка+брюки)
9484;Homewear;Pajama;Набор: 2 пижамы (футболка+шорты)
10331;Homewear;Pajama;Набор: две майки
8643;Homewear;Pajama;Набор: пижама+носки
6634;Homewear;Pajama;Ночная сорочка
1738;Homewear;Pajama;Пижама: топ, брюки
443;Homewear;Pajama;Пижама: топ, капри
30577;Homewear;Pajama;Пижама: топ, шорты
8346;Homewear;Pajama;Толстовка
4492;Homewear;Pajama;Толстовка на застежке c капюшоном
565;Homewear;Pajama;Толстовка с капюшоном
3301;Homewear;Pajama;Топ трикотажный
10874;Homewear;Pajama;Трикотажные брюки
11608;Homewear;Pajama;Трикотажные шорты
4270;Homewear;Pajama;Трикотажный комплект: футболка с длинным рукавом + брюки
754;Homewear;Pajama;Футболка с длинным рукавом
622;Homewear;Pajama;Футболка с коротким рукавом
30976;Homewear;Pajama;Шорты
7633;Jackets/Blazers;Jacket/Blazer;Джинсовая куртка
62750;Jackets/Blazers;Jacket/Blazer;Джинсовый Жакет / Пиджак
42727;Jackets/Blazers;Jacket/Blazer;Джинсовый УтеплеЖакет / Пиджак
34824;Jackets/Blazers;Jacket/Blazer;Жакет / Пиджак
109768;Jackets/Blazers;Jacket/Blazer;Жакет-болеро с длинным рукавом
3034;Jackets/Blazers;Jacket/Blazer;Кардиган Трикотажный
5252;Jackets/Blazers;Jacket/Blazer;Костюмный жакет/пиджак
6679;Jackets/Blazers;Jacket/Blazer;Трикотажный пиджак \ жакет
1988;Jackets/Blazers;Vest;Джинсовый Жилет
22010;Jackets/Blazers;Vest;Жилет
56298;Jackets/Blazers;Vest;Костюмный жилет
16655;Jackets/Blazers;Vest;Трикотажный пиджак \ жакет
